GroupName	Name	MaxMobCount	Spawntime	MobTID	MobName	MobLV	Rate	MobAITID	AI이름	SiegeWarType
elf008	elf008_7	4	6750	89	크로울러	8	100000	891	크로울러	
elf008	elf008_8	4	6750	89	크로울러	8	100000	890	크로울러	
elf008	elf008_9	4	6750	500	놀 전사	8	100000	5000	놀 전사	
elf008	elf008_10	4	6750	89	크로울러	8	100000	891	크로울러	
elf008	elf008_11	4	6750	500	놀 전사	8	100000	5000	놀 전사	
elf008	elf008_12	4	6750	89	크로울러	8	100000	890	크로울러	
elf008	elf008_13	4	6750	500	놀 전사	8	100000	5001	놀 전사	
elf008	elf008_14	3	6750	500	놀 전사	8	100000	5000	놀 전사	
elf008	elf008_15	3	6750	500	놀 전사	8	100000	5000	놀 전사	
elf008	elf008_16	3	6750	500	놀 전사	8	100000	5001	놀 전사	
elf008	elf008_17	3	6750	500	놀 전사	8	100000	5000	놀 전사	
elf008	elf008_18	3	6750	89	크로울러	8	100000	890	크로울러	
elf008	elf008_19	3	6750	500	놀 전사	8	100000	5001	놀 전사	
elf008	elf008_20	3	6750	500	놀 전사	8	100000	5000	놀 전사	
elf008	elf008_21	3	6750	89	크로울러	8	100000	890	크로울러	
elf008	elf008_22	3	6750	500	놀 전사	8	100000	5001	놀 전사	
elf008	elf008_23	3	6750	500	놀 전사	8	100000	5000	놀 전사	
elf008	elf008_24	3	6750	500	놀 전사	8	100000	5000	놀 전사	
elf008	elf008_25	3	6750	500	놀 전사	8	100000	5001	놀 전사	
elf008	elf008_26	3	6750	89	크로울러	8	100000	890	크로울러	
elf008	elf008_27	3	6750	500	놀 전사	8	100000	5000	놀 전사	
elf008	elf008_28	2	6750	89	크로울러	8	100000	891	크로울러	
elf008	elf008_29	3	6750	500	놀 전사	8	100000	5000	놀 전사	
elf009	elf009_1	3	7000	501	놀 돌격병	9	100000	5010	놀 돌격병	
elf009	elf009_2	3	30000	501	놀 돌격병	9	100000	5011	놀 돌격병	
elf009	elf009_3	3	7000	505	검은 바릭	9	100000	5050	검은 바릭	
elf009	elf009_4	3	7000	501	놀 돌격병	9	100000	5010	놀 돌격병	
elf009	elf009_5	3	7000	501	놀 돌격병	9	100000	5011	놀 돌격병	
elf009	elf009_6	3	7000	505	검은 바릭	9	100000	5050	검은 바릭	
elf009	elf009_7	3	7000	505	검은 바릭	9	100000	5050	검은 바릭	
elf009	elf009_8	3	7000	505	검은 바릭	9	100000	5051	검은 바릭	
elf009	elf009_9	3	7000	501	놀 돌격병	9	100000	5010	놀 돌격병	
elf009	elf009_10	3	7000	505	검은 바릭	9	100000	5050	검은 바릭	
elf009	elf009_11	3	30000	505	검은 바릭	9	100000	5051	검은 바릭	
elf009	elf009_12	3	7000	501	놀 돌격병	9	100000	5010	놀 돌격병	
elf009	elf009_13	2	7000	501	놀 돌격병	9	100000	5010	놀 돌격병	
elf009	elf009_14	4	7000	501	놀 돌격병	9	100000	5011	놀 돌격병	
elf009	elf009_15	2	30000	501	놀 돌격병	9	100000	5012	놀 돌격병	
elf009	elf009_16	3	7000	501	놀 돌격병	9	100000	5010	놀 돌격병	
elf009	elf009_17	3	7000	501	놀 돌격병	9	100000	5011	놀 돌격병	
elf009	elf009_18	3	7000	501	놀 돌격병	9	100000	5010	놀 돌격병	
elf009	elf009_19	3	30000	501	놀 돌격병	9	100000	5011	놀 돌격병	
elf009	elf009_20	4	7000	505	검은 바릭	9	100000	5051	검은 바릭	
elf009	elf009_21	4	7000	505	검은 바릭	9	100000	5050	검은 바릭	
elf009	elf009_22	3	7000	505	검은 바릭	9	100000	5050	검은 바릭	
elf009	elf009_23	3	7000	501	놀 돌격병	9	100000	5011	놀 돌격병	
elf009	elf009_24	3	7000	501	놀 돌격병	9	100000	5010	놀 돌격병	
elf009	elf009_25	3	30000	501	놀 돌격병	9	100000	5011	놀 돌격병	
elf009	elf009_26	3	7000	505	검은 바릭	9	100000	5051	검은 바릭	
elf009	elf009_27	3	7000	505	검은 바릭	9	100000	5050	검은 바릭	
elf009	elf009_28	3	7000	501	놀 돌격병	9	100000	5010	놀 돌격병	
elf010	elf010_1	1	7250	641	영 다이어울프	10	100000	6411	영 다이어울프	
elf010	elf010_2	1	7250	641	영 다이어울프	10	100000	6410	영 다이어울프	
elf010	elf010_3	5	7250	641	영 다이어울프	10	100000	6410	영 다이어울프	
elf010	elf010_4	3	7250	731	젊은 뱀파이어	10	100000	7311	젊은 뱀파이어	
elf010	elf010_5	3	7250	731	젊은 뱀파이어	10	100000	7310	젊은 뱀파이어	
elf010	elf010_6	3	7250	731	젊은 뱀파이어	10	100000	7310	젊은 뱀파이어	
elf010	elf010_7	3	7250	641	영 다이어울프	10	100000	6411	영 다이어울프	
elf010	elf010_8	3	7250	731	젊은 뱀파이어	10	100000	7310	젊은 뱀파이어	
elf010	elf010_9	3	7250	641	영 다이어울프	10	100000	6410	영 다이어울프	
elf010	elf010_10	3	7250	641	영 다이어울프	10	100000	6411	영 다이어울프	
elf010	elf010_11	5	7250	641	영 다이어울프	10	100000	6410	영 다이어울프	
elf010	elf010_12	5	7250	641	영 다이어울프	10	100000	6410	영 다이어울프	
elf010	elf010_13	4	7250	731	젊은 뱀파이어	10	100000	7311	젊은 뱀파이어	
elf010	elf010_14	4	7250	641	영 다이어울프	10	100000	6410	영 다이어울프	
elf010	elf010_15	4	7250	731	젊은 뱀파이어	10	100000	7310	젊은 뱀파이어	
elf010	elf010_16	4	7250	641	영 다이어울프	10	100000	6411	영 다이어울프	
elf010	elf010_17	4	7250	731	젊은 뱀파이어	10	100000	7310	젊은 뱀파이어	
elf010	elf010_18	3	7250	641	영 다이어울프	10	100000	6410	영 다이어울프	
elf010	elf010_19	3	7250	731	젊은 뱀파이어	10	100000	7311	젊은 뱀파이어	
elf010	elf010_20	3	7250	641	영 다이어울프	10	100000	6410	영 다이어울프	
elf010	elf010_21	5	7250	731	젊은 뱀파이어	10	100000	7310	젊은 뱀파이어	
elf010	elf010_22	4	7250	641	영 다이어울프	10	100000	6411	영 다이어울프	
elf010	elf010_23	4	7250	731	젊은 뱀파이어	10	100000	7310	젊은 뱀파이어	
elf010	elf010_24	4	7250	641	영 다이어울프	10	100000	6410	영 다이어울프	
elf010	elf010_25	3	7250	641	영 다이어울프	10	100000	6411	영 다이어울프	
elf010	elf010_26	4	7250	641	영 다이어울프	10	100000	6410	영 다이어울프	
elf010	elf010_27	3	7250	641	영 다이어울프	10	100000	6410	영 다이어울프	
elf010	elf010_28	3	7250	731	젊은 뱀파이어	10	100000	7311	젊은 뱀파이어	
elf010	elf010_29	5	7250	731	젊은 뱀파이어	10	100000	7310	젊은 뱀파이어	
elf010	elf010_30	2	7250	731	젊은 뱀파이어	10	100000	7310	젊은 뱀파이어	
elf010	elf010_31	3	7250	731	젊은 뱀파이어	10	100000	7311	젊은 뱀파이어	
elf010	elf010_32	3	7250	641	영 다이어울프	10	100000	6410	영 다이어울프	
elf010	elf010_33	4	7250	641	영 다이어울프	10	100000	6410	영 다이어울프	
elf010	elf010_34	3	7250	731	젊은 뱀파이어	10	100000	7311	젊은 뱀파이어	
elf010	elf010_35	3	7250	641	영 다이어울프	10	100000	6410	영 다이어울프	
elf010	elf010_36	3	7250	731	젊은 뱀파이어	10	100000	7310	젊은 뱀파이어	
elf010	elf010_37	3	7250	641	영 다이어울프	10	100000	6411	영 다이어울프	
elf011	elf011_1	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_2	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_3	2	30000	475	밴딜리언 병사	11	100000	4751	밴딜리언 병사	
elf011	elf011_4	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_5	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_6	2	7500	714	어린 라미아	11	100000	7141	어린 라미아	
elf011	elf011_7	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_8	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_9	2	30000	475	밴딜리언 병사	11	100000	4751	밴딜리언 병사	
elf011	elf011_10	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_11	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_12	2	30000	475	밴딜리언 병사	11	100000	4751	밴딜리언 병사	
elf011	elf011_13	2	30000	475	밴딜리언 병사	11	100000	4752	밴딜리언 병사	
elf011	elf011_14	3	7500	714	어린 라미아	11	100000	7140	어린 라미아	
elf011	elf011_15	3	7500	714	어린 라미아	11	100000	7141	어린 라미아	
elf011	elf011_16	4	30000	714	어린 라미아	11	100000	7141	어린 라미아	
elf011	elf011_17	2	30000	714	어린 라미아	11	100000	7142	어린 라미아	
elf011	elf011_18	3	7500	714	어린 라미아	11	100000	7141	어린 라미아	
elf011	elf011_19	2	7500	714	어린 라미아	11	100000	7140	어린 라미아	
elf011	elf011_20	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_21	2	30000	475	밴딜리언 병사	11	100000	4751	밴딜리언 병사	
elf011	elf011_22	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_23	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_24	2	7500	714	어린 라미아	11	100000	7141	어린 라미아	
elf011	elf011_25	2	30000	475	밴딜리언 병사	11	100000	4752	밴딜리언 병사	
elf011	elf011_26	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_27	2	30000	475	밴딜리언 병사	11	100000	4751	밴딜리언 병사	
elf011	elf011_28	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_29	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_30	2	7500	714	어린 라미아	11	100000	7141	어린 라미아	
elf011	elf011_31	3	7500	714	어린 라미아	11	100000	7140	어린 라미아	
elf011	elf011_32	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_33	2	7500	714	어린 라미아	11	100000	7141	어린 라미아	
elf011	elf011_34	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_35	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_36	2	30000	475	밴딜리언 병사	11	100000	4751	밴딜리언 병사	
elf011	elf011_37	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_38	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_39	2	7500	714	어린 라미아	11	100000	7141	어린 라미아	
elf011	elf011_40	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_41	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_42	2	30000	475	밴딜리언 병사	11	100000	4751	밴딜리언 병사	
elf011	elf011_43	2	7500	714	어린 라미아	11	100000	7140	어린 라미아	
elf011	elf011_44	2	7500	714	어린 라미아	11	100000	7140	어린 라미아	
elf011	elf011_45	2	30000	475	밴딜리언 병사	11	100000	4751	밴딜리언 병사	
elf011	elf011_46	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_47	2	30000	475	밴딜리언 병사	11	100000	4750	밴딜리언 병사	
elf011	elf011_48	2	30000	475	밴딜리언 병사	11	100000	4751	밴딜리언 병사	
elf012	elf012_1	3	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_2	3	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_3	3	7750	470	데스 크로우	12	100000	4701	데스 크로우	
elf012	elf012_4	3	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_5	3	7750	478	스몰 브로큰	12	100000	4780	스몰 브로큰	
elf012	elf012_6	4	7750	478	스몰 브로큰	12	100000	4781	스몰 브로큰	
elf012	elf012_7	3	7750	478	스몰 브로큰	12	100000	4780	스몰 브로큰	
elf012	elf012_8	3	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_9	3	7750	470	데스 크로우	12	100000	4701	데스 크로우	
elf012	elf012_10	3	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_11	3	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_12	3	7750	470	데스 크로우	12	100000	4701	데스 크로우	
elf012	elf012_13	3	7750	478	스몰 브로큰	12	100000	4780	스몰 브로큰	
elf012	elf012_14	4	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_15	4	7750	478	스몰 브로큰	12	100000	4781	스몰 브로큰	
elf012	elf012_16	4	7750	478	스몰 브로큰	12	100000	4780	스몰 브로큰	
elf012	elf012_17	3	7750	478	스몰 브로큰	12	100000	4780	스몰 브로큰	
elf012	elf012_18	3	7750	470	데스 크로우	12	100000	4701	데스 크로우	
elf012	elf012_19	3	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_20	3	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_21	4	7750	478	스몰 브로큰	12	100000	4781	스몰 브로큰	
elf012	elf012_22	4	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_23	4	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_24	4	7750	478	스몰 브로큰	12	100000	4781	스몰 브로큰	
elf012	elf012_25	4	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_26	3	7750	478	스몰 브로큰	12	100000	4780	스몰 브로큰	
elf012	elf012_27	3	7750	470	데스 크로우	12	100000	4701	데스 크로우	
elf012	elf012_28	3	30000	478	스몰 브로큰	12	100000	4782	스몰 브로큰	
elf012	elf012_29	3	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_30	4	7750	478	스몰 브로큰	12	100000	4781	스몰 브로큰	
elf012	elf012_31	4	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_32	3	7750	478	스몰 브로큰	12	100000	4780	스몰 브로큰	
elf012	elf012_33	3	7750	470	데스 크로우	12	100000	4701	데스 크로우	
elf012	elf012_34	3	7750	478	스몰 브로큰	12	100000	4780	스몰 브로큰	
elf012	elf012_35	3	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_36	3	7750	478	스몰 브로큰	12	100000	4781	스몰 브로큰	
elf012	elf012_37	3	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_38	3	7750	478	스몰 브로큰	12	100000	4780	스몰 브로큰	
elf012	elf012_39	3	7750	470	데스 크로우	12	100000	4701	데스 크로우	
elf012	elf012_40	3	30000	478	스몰 브로큰	12	100000	4782	스몰 브로큰	
elf012	elf012_41	3	7750	478	스몰 브로큰	12	100000	4780	스몰 브로큰	
elf012	elf012_42	3	7750	470	데스 크로우	12	100000	4701	데스 크로우	
elf012	elf012_43	3	7750	478	스몰 브로큰	12	100000	4780	스몰 브로큰	
elf012	elf012_44	3	7750	478	스몰 브로큰	12	100000	4780	스몰 브로큰	
elf012	elf012_45	3	7750	470	데스 크로우	12	100000	4701	데스 크로우	
elf012	elf012_46	3	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_47	3	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_48	3	7750	470	데스 크로우	12	100000	4701	데스 크로우	
elf012	elf012_49	4	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf012	elf012_50	3	7750	470	데스 크로우	12	100000	4700	데스 크로우	
elf013	elf013_1	2	30000	479	스몰 텐터클	13	100000	4792	스몰 텐터클	
elf013	elf013_2	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_3	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_4	4	8000	508	밴딜리언 정찰병	13	100000	5081	밴딜리언 정찰병	
elf013	elf013_5	3	8000	508	밴딜리언 정찰병	13	100000	5080	밴딜리언 정찰병	
elf013	elf013_6	3	8000	508	밴딜리언 정찰병	13	100000	5080	밴딜리언 정찰병	
elf013	elf013_7	2	30000	479	스몰 텐터클	13	100000	4791	스몰 텐터클	
elf013	elf013_8	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_9	4	8000	508	밴딜리언 정찰병	13	100000	5080	밴딜리언 정찰병	
elf013	elf013_10	2	30000	479	스몰 텐터클	13	100000	4791	스몰 텐터클	
elf013	elf013_11	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_12	2	8000	508	밴딜리언 정찰병	13	100000	5080	밴딜리언 정찰병	
elf013	elf013_13	3	8000	508	밴딜리언 정찰병	13	100000	5081	밴딜리언 정찰병	
elf013	elf013_14	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_15	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_16	3	8000	508	밴딜리언 정찰병	13	100000	5081	밴딜리언 정찰병	
elf013	elf013_17	2	30000	479	스몰 텐터클	13	100000	4792	스몰 텐터클	
elf013	elf013_18	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_19	2	30000	479	스몰 텐터클	13	100000	4791	스몰 텐터클	
elf013	elf013_20	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_21	3	8000	508	밴딜리언 정찰병	13	100000	5080	밴딜리언 정찰병	
elf013	elf013_22	2	30000	479	스몰 텐터클	13	100000	4791	스몰 텐터클	
elf013	elf013_23	3	8000	508	밴딜리언 정찰병	13	100000	5080	밴딜리언 정찰병	
elf013	elf013_24	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_25	2	30000	479	스몰 텐터클	13	100000	4791	스몰 텐터클	
elf013	elf013_26	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_27	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_28	2	30000	479	스몰 텐터클	13	100000	4791	스몰 텐터클	
elf013	elf013_29	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_30	4	8000	508	밴딜리언 정찰병	13	100000	5080	밴딜리언 정찰병	
elf013	elf013_31	3	8000	508	밴딜리언 정찰병	13	100000	5081	밴딜리언 정찰병	
elf013	elf013_32	3	8000	508	밴딜리언 정찰병	13	100000	5080	밴딜리언 정찰병	
elf013	elf013_33	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_34	2	30000	479	스몰 텐터클	13	100000	4791	스몰 텐터클	
elf013	elf013_35	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_36	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_37	2	30000	479	스몰 텐터클	13	100000	4791	스몰 텐터클	
elf013	elf013_38	3	8000	508	밴딜리언 정찰병	13	100000	5080	밴딜리언 정찰병	
elf013	elf013_39	2	8000	508	밴딜리언 정찰병	13	100000	5080	밴딜리언 정찰병	
elf013	elf013_40	2	30000	479	스몰 텐터클	13	100000	4791	스몰 텐터클	
elf013	elf013_41	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_42	3	8000	508	밴딜리언 정찰병	13	100000	5080	밴딜리언 정찰병	
elf013	elf013_43	2	8000	508	밴딜리언 정찰병	13	100000	5081	밴딜리언 정찰병	
elf013	elf013_44	2	30000	479	스몰 텐터클	13	100000	4792	스몰 텐터클	
elf013	elf013_45	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_46	4	8000	508	밴딜리언 정찰병	13	100000	5081	밴딜리언 정찰병	
elf013	elf013_47	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_48	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_49	3	8000	508	밴딜리언 정찰병	13	100000	5081	밴딜리언 정찰병	
elf013	elf013_50	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf013	elf013_51	2	30000	479	스몰 텐터클	13	100000	4790	스몰 텐터클	
elf014	elf014_1	3	30000	477	스몰 볼텍스	14	100000	4772	스몰 볼텍스	
elf014	elf014_2	3	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_3	3	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_4	3	8250	477	스몰 볼텍스	14	100000	4771	스몰 볼텍스	
elf014	elf014_5	3	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_6	3	8250	645	젊은 앤트	14	100000	6450	젊은 앤트	
elf014	elf014_7	3	8250	645	젊은 앤트	14	100000	6451	젊은 앤트	
elf014	elf014_8	3	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_9	3	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_10	3	8250	477	스몰 볼텍스	14	100000	4771	스몰 볼텍스	
elf014	elf014_11	3	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_12	3	8250	645	젊은 앤트	14	100000	6450	젊은 앤트	
elf014	elf014_13	3	8250	645	젊은 앤트	14	100000	6451	젊은 앤트	
elf014	elf014_14	4	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_15	3	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_16	3	8250	477	스몰 볼텍스	14	100000	4771	스몰 볼텍스	
elf014	elf014_17	3	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_18	3	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_19	4	8250	477	스몰 볼텍스	14	100000	4771	스몰 볼텍스	
elf014	elf014_20	3	8250	645	젊은 앤트	14	100000	6450	젊은 앤트	
elf014	elf014_21	4	8250	645	젊은 앤트	14	100000	6450	젊은 앤트	
elf014	elf014_22	3	8250	477	스몰 볼텍스	14	100000	4771	스몰 볼텍스	
elf014	elf014_23	3	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_24	4	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_25	3	8250	645	젊은 앤트	14	100000	6451	젊은 앤트	
elf014	elf014_26	3	8250	645	젊은 앤트	14	100000	6450	젊은 앤트	
elf014	elf014_27	4	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_28	3	8250	477	스몰 볼텍스	14	100000	4771	스몰 볼텍스	
elf014	elf014_29	3	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_30	3	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_31	3	8250	645	젊은 앤트	14	100000	6451	젊은 앤트	
elf014	elf014_32	4	8250	645	젊은 앤트	14	100000	6450	젊은 앤트	
elf014	elf014_33	3	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_34	3	8250	477	스몰 볼텍스	14	100000	4771	스몰 볼텍스	
elf014	elf014_35	3	8250	477	스몰 볼텍스	14	100000	4770	스몰 볼텍스	
elf014	elf014_36	3	8250	645	젊은 앤트	14	100000	6450	젊은 앤트	
elf014	elf014_37	3	8250	645	젊은 앤트	14	100000	6451	젊은 앤트	
elf014	elf014_38	3	8250	645	젊은 앤트	14	100000	6450	젊은 앤트	
elf014	elf014_39	4	8250	645	젊은 앤트	14	100000	6450	젊은 앤트	
elf014	elf014_40	4	8250	645	젊은 앤트	14	100000	6451	젊은 앤트	
elf014	elf014_41	4	8250	645	젊은 앤트	14	100000	6450	젊은 앤트	
elf014	elf014_42	3	8250	645	젊은 앤트	14	100000	6450	젊은 앤트	
elf014	elf014_43	3	8250	645	젊은 앤트	14	100000	6451	젊은 앤트	
elf015	elf015_1	3	30000	509	밴딜리언 호위병	15	100000	5092	밴딜리언 호위병	
elf015	elf015_2	4	30000	509	밴딜리언 호위병	15	100000	5091	밴딜리언 호위병	
elf015	elf015_3	3	8500	509	밴딜리언 호위병	15	100000	5091	밴딜리언 호위병	
elf015	elf015_4	4	30000	509	밴딜리언 호위병	15	100000	5091	밴딜리언 호위병	
elf015	elf015_5	4	30000	509	밴딜리언 호위병	15	100000	5091	밴딜리언 호위병	
elf015	elf015_6	3	8500	509	밴딜리언 호위병	15	100000	5091	밴딜리언 호위병	
elf015	elf015_7	3	8500	509	밴딜리언 호위병	15	100000	5090	밴딜리언 호위병	
elf015	elf015_8	3	8500	509	밴딜리언 호위병	15	100000	5090	밴딜리언 호위병	
elf015	elf015_9	2	8500	509	밴딜리언 호위병	15	100000	5091	밴딜리언 호위병	
elf015	elf015_10	3	8500	509	밴딜리언 호위병	15	100000	5090	밴딜리언 호위병	
elf015	elf015_11	3	8500	509	밴딜리언 호위병	15	100000	5090	밴딜리언 호위병	
elf015	elf015_12	3	8500	509	밴딜리언 호위병	15	100000	5091	밴딜리언 호위병	
elf015	elf015_13	3	8500	509	밴딜리언 호위병	15	100000	5090	밴딜리언 호위병	
elf015	elf015_14	3	8500	509	밴딜리언 호위병	15	100000	5090	밴딜리언 호위병	
elf015	elf015_15	4	8500	509	밴딜리언 호위병	15	100000	5091	밴딜리언 호위병	
elf015	elf015_16	3	8500	509	밴딜리언 호위병	15	100000	5090	밴딜리언 호위병	
elf015	elf015_17	4	8500	509	밴딜리언 호위병	15	100000	5090	밴딜리언 호위병	
elf015	elf015_18	4	8500	509	밴딜리언 호위병	15	100000	5091	밴딜리언 호위병	
elf015	elf015_19	3	8500	509	밴딜리언 호위병	15	100000	5090	밴딜리언 호위병	
elf015	elf015_20	3	8500	509	밴딜리언 호위병	15	100000	5090	밴딜리언 호위병	
elf015	elf015_21	5	30000	509	밴딜리언 호위병	15	100000	5091	밴딜리언 호위병	
elf015	elf015_22	2	30000	475	밴딜리언 병사	11	100000	4752	밴딜리언 병사	
elf015	elf015_23	4	8000	508	밴딜리언 정찰병	13	100000	5080	밴딜리언 정찰병	
elf015	elf015_24	4	30000	508	밴딜리언 정찰병	13	100000	5081	밴딜리언 정찰병	
elf015	elf015_25	3	30000	509	밴딜리언 호위병	15	100000	5091	밴딜리언 호위병	
elf015	elf015_26	4	8500	647	블루 큐브	15	100000	6470	블루 큐브	
elf015	elf015_27	3	8500	647	블루 큐브	15	100000	6471	블루 큐브	
elf015	elf015_28	3	8500	647	블루 큐브	15	100000	6470	블루 큐브	
elf015	elf015_29	3	8500	509	밴딜리언 호위병	15	100000	5090	밴딜리언 호위병	
elf015	elf015_30	3	8500	509	밴딜리언 호위병	15	100000	5091	밴딜리언 호위병	
elf015	elf015_31	4	8500	509	밴딜리언 호위병	15	100000	5090	밴딜리언 호위병	
elf015	elf015_32	3	8500	647	블루 큐브	15	100000	6470	블루 큐브	
elf015	elf015_33	4	8500	509	밴딜리언 호위병	15	100000	5091	밴딜리언 호위병	
elf015	elf015_34	3	8500	509	밴딜리언 호위병	15	100000	5090	밴딜리언 호위병	
elf015	elf015_35	3	8500	509	밴딜리언 호위병	15	100000	5090	밴딜리언 호위병	
elf015	elf015_36	4	8500	509	밴딜리언 호위병	15	100000	5091	밴딜리언 호위병	
elf015	elf015_37	3	8500	509	밴딜리언 호위병	15	100000	5090	밴딜리언 호위병	
elf015	elf015_38	3	8500	509	밴딜리언 호위병	15	100000	5090	밴딜리언 호위병	
